freq,SPL,phase
26320.0,163.96033,2139.88823
26330.0,164.39488,2146.58309
26340.0,163.48461,2147.99571
26350.0,163.11978,2142.58761
26360.0,164.18131,2140.79958
26370.0,164.32975,2147.87288
26380.0,163.40795,2148.18236
26390.0,163.40292,2143.27484
26400.0,164.38843,2142.81903
26410.0,164.2765,2149.90139
26420.0,163.34447,2148.60452
26430.0,163.55782,2142.60057
26440.0,164.52194,2145.17624
26450.0,164.03605,2152.30244
26460.0,163.37796,2148.58442
26470.0,163.88167,2142.79136
26480.0,164.70952,2147.5868
26490.0,163.94804,2153.06777
26500.0,163.18334,2148.12651
26510.0,164.08305,2143.72603
26520.0,164.63773,2150.85743
26530.0,163.61636,2153.85104
26540.0,163.38341,2146.5746
26550.0,164.40917,2145.89824
26560.0,164.53445,2153.88655
26570.0,163.39647,2152.9879
26580.0,163.61205,2146.97348
26590.0,164.59298,2147.7428
26600.0,164.37048,2155.97514
26610.0,163.501,2153.9372
26620.0,163.73686,2147.41531
26630.0,164.75918,2151.30837
26640.0,164.16928,2157.40794
26650.0,163.31223,2152.64632
26660.0,164.04768,2148.40608
26670.0,164.76092,2153.77287
26680.0,163.87242,2157.99887
26690.0,163.39059,2153.4869
26700.0,164.43811,2149.1828
26710.0,164.75951,2156.97567
26720.0,163.62094,2158.20336
26730.0,163.53782,2152.02643
26740.0,164.54414,2152.84199
26750.0,164.58919,2159.59634
26760.0,163.48699,2156.74226
26770.0,163.80756,2151.98574
26780.0,164.79562,2156.12244
26790.0,164.32852,2161.66046
26800.0,163.33659,2156.88549
26810.0,164.02423,2152.33967
26820.0,164.76826,2159.51474
26830.0,163.93186,2163.17562
26840.0,163.34604,2156.54464
26850.0,164.15692,2154.15696
26860.0,164.69403,2161.30635
26870.0,163.61366,2163.44072
26880.0,163.37295,2157.06903
26890.0,164.46306,2155.80553
26900.0,164.32158,2166.35055
26910.0,163.14965,2162.93716
26920.0,163.48281,2156.25573
26930.0,164.62445,2161.78088
26940.0,163.69718,2165.81591
26950.0,163.16,2161.77865
26960.0,163.90319,2157.07482
26970.0,164.45221,2164.2703
26980.0,163.75378,2169.17834
26990.0,163.12366,2159.96101
27000.0,164.16326,2160.05376
27010.0,164.55937,2167.63523
27020.0,163.04178,2167.25448
27030.0,163.43338,2159.61822
27040.0,164.48806,2162.45032
27050.0,163.84511,2170.17635
27060.0,162.8612,2166.35367
27070.0,163.4757,2163.09578
27080.0,164.16401,2167.69696
27090.0,163.11823,2171.89463
27100.0,162.74706,2165.75739
27110.0,163.75317,2162.17902
27120.0,164.02262,2170.71356
27130.0,162.8508,2170.3918
27140.0,163.09132,2166.08889
27150.0,163.8076,2166.29526
27160.0,163.16599,2175.45067
27170.0,162.6021,2170.11302
27180.0,163.17588,2166.35419
27190.0,163.74577,2169.93641
27200.0,162.88863,2175.60391
27210.0,162.24872,2171.21346
27220.0,163.13495,2167.68143
27230.0,163.17316,2175.54552
27240.0,162.405,2175.43312
27250.0,162.24303,2169.15052
27260.0,163.40159,2172.5511
27270.0,162.77721,2178.70149
27280.0,161.66086,2176.23977
27290.0,161.80239,2170.73433
27300.0,163.0922,2177.49707
27310.0,162.09637,2180.11051
27320.0,161.58652,2176.47556
27330.0,162.20543,2171.77353
27340.0,162.7417,2180.52312
27350.0,161.46133,2179.85822
27360.0,161.93102,2173.57175
27370.0,162.46396,2179.45553
27380.0,161.90949,2183.66296
27390.0,160.711,2177.86009
27400.0,161.16516,2176.81969
27410.0,161.89557,2182.90345
27420.0,161.11181,2183.58631
27430.0,160.54934,2179.25429
27440.0,161.33996,2180.23021
27450.0,161.30286,2185.54594
27460.0,160.35454,2187.4047
27470.0,160.47818,2179.64774
27480.0,161.51712,2183.64075
27490.0,160.13235,2190.76585
27500.0,159.94341,2187.09321
27510.0,160.85463,2180.90784
27520.0,160.69483,2187.96232
27530.0,159.55744,2192.40547
27540.0,159.19153,2185.64323
27550.0,159.83464,2184.90511
27560.0,159.52765,2192.94592
27570.0,158.8889,2191.51348
27580.0,158.7927,2186.17355
27590.0,159.11378,2187.3783
27600.0,158.83981,2197.35456
27610.0,157.54687,2189.98775
27620.0,158.81475,2190.27625
27630.0,158.29343,2195.07141
27640.0,156.78333,2193.64916
27650.0,157.46478,2189.6875
27660.0,157.59118,2192.0069
27670.0,156.88561,2199.54664
27680.0,156.49036,2193.15508
27690.0,157.30032,2186.79336
27700.0,157.47932,2195.69422
27710.0,155.30294,2201.68875
27720.0,155.15969,2194.20365
27730.0,155.62535,2193.57568
27740.0,156.17296,2201.82331
27750.0,154.64438,2195.51807
27760.0,154.69969,2185.29467
27770.0,155.46811,2183.41758
27780.0,154.07994,2197.93228
27790.0,153.62484,2196.99521
27800.0,153.58907,2188.71733
27810.0,154.29232,2200.99085
27820.0,151.88486,2193.40428
27830.0,151.72412,2184.74688
27840.0,152.41208,2183.82164
27850.0,152.19754,2189.84671
27860.0,151.45348,2183.3929
27870.0,151.35091,2181.66409
27880.0,150.77934,2194.14015
27890.0,148.12142,2184.18536
27900.0,148.32241,2162.85027
27910.0,149.08432,2171.44723
27920.0,146.86021,2154.18191
27930.0,145.8862,1815.26708
27940.0,145.70956,1789.82475
27950.0,146.82252,1777.79553
27960.0,146.51695,1788.88853
27970.0,145.34068,1778.25463
27980.0,147.12729,1766.514
27990.0,145.26366,1785.66273
28000.0,147.851,1748.21782
28010.0,148.23293,1750.50287
28020.0,148.94281,1750.29398
28030.0,148.15647,1758.16897
28040.0,147.71656,1756.56256
28050.0,149.39851,1745.2387
28060.0,150.08768,1743.40549
28070.0,148.54577,1740.72222
28080.0,149.45119,1738.93628
28090.0,149.51143,1736.42399
28100.0,149.24026,1746.32885
28110.0,151.09468,1729.36333
28120.0,153.06381,1725.33439
28130.0,151.39206,1742.64697
28140.0,152.25941,1739.01589
28150.0,153.14823,1729.86745
28160.0,154.17303,1725.92466
28170.0,153.66966,1729.6265
28180.0,153.98616,1728.34831
28190.0,155.99927,1730.54676
28200.0,155.63217,1732.64619
28210.0,154.6594,1732.83091
28220.0,155.61178,1728.50197
28230.0,156.56657,1723.11216
28240.0,155.95297,1732.28817
28250.0,155.44688,1726.70587
28260.0,156.48185,1725.98317
28270.0,156.55443,1731.5523
28280.0,157.01899,1729.55316
28290.0,156.80187,1731.96335
28300.0,158.01227,1729.0562
28310.0,157.29232,1739.16267
28320.0,157.40381,1730.77344
28330.0,158.25954,1727.24387
28340.0,158.03998,1735.88253
28350.0,157.31003,1735.17216
28360.0,158.40887,1730.78789
28370.0,158.90816,1733.67972
28380.0,159.14413,1737.92546
28390.0,158.36473,1732.48736
28400.0,159.03296,1730.08763
28410.0,159.80617,1736.67035
28420.0,159.30345,1738.19334
28430.0,159.10839,1733.11736
28440.0,160.14163,1734.35683
28450.0,159.798,1737.50068
28460.0,158.60013,1738.76175
28470.0,159.90483,1735.45348
28480.0,160.23199,1739.37046
28490.0,159.70473,1739.03012
28500.0,159.74072,1737.42074
28510.0,160.84259,1742.26781
28520.0,160.39538,1740.42805
28530.0,160.28308,1740.32446
28540.0,160.40351,1738.08498
28550.0,160.73547,1743.77393
28560.0,159.68293,1742.73122
28570.0,159.92938,1741.63002
28580.0,161.29705,1743.63666
28590.0,160.3043,1744.67472
28600.0,160.18775,1743.66565
28610.0,160.97381,1742.83827
28620.0,160.90497,1744.44024
28630.0,160.58032,1745.52845
28640.0,161.06417,1745.43647
28650.0,161.28189,1745.13378
28660.0,161.0275,1748.93786
28670.0,160.72347,1745.54117
28680.0,161.33481,1744.8248
28690.0,161.37189,1747.79533
28700.0,161.3242,1750.53965
28710.0,161.26061,1747.276
28720.0,161.37653,1750.33064
28730.0,161.36635,1754.22576
28740.0,161.09436,1748.53213
28750.0,161.55125,1749.99269
28760.0,161.81859,1753.54841
28770.0,161.25634,1752.12897
28780.0,161.33422,1749.78718
28790.0,162.15783,1752.40969
28800.0,161.66225,1753.86641
28810.0,161.31009,1752.30885
28820.0,161.78385,1753.08352
28830.0,162.00539,1756.26287
28840.0,161.61261,1755.94177
28850.0,161.63051,1754.63975
28860.0,162.16014,1755.72302
28870.0,161.63919,1758.10671
28880.0,161.26379,1753.73649
28890.0,162.10536,1755.55792
28900.0,161.86738,1758.79441
28910.0,161.66976,1760.65354
28920.0,161.75971,1758.26881
28930.0,162.03869,1758.84395
28940.0,161.89892,1760.4096
28950.0,161.61307,1758.73811
28960.0,161.85495,1759.33808
28970.0,162.06406,1762.87734
28980.0,161.71619,1762.69142
28990.0,161.99965,1760.17213
29000.0,162.38052,1763.6423
29010.0,161.65852,1763.75776
29020.0,161.61812,1761.67434
29030.0,162.068,1763.46052
29040.0,161.88509,1765.81356
29050.0,161.31904,1764.34927
29060.0,161.91925,1764.04162
29070.0,162.03906,1766.22622
29080.0,161.66312,1767.41404
29090.0,161.59557,1765.64659
29100.0,162.04017,1766.06164
29110.0,161.89769,1768.45322
29120.0,161.5708,1768.15309
29130.0,161.90066,1768.25326
29140.0,162.14164,1769.73944
29150.0,161.68761,1770.11587
29160.0,161.7101,1768.09629
29170.0,162.23404,1769.36866
29180.0,161.69205,1772.6391
29190.0,161.61154,1769.86189
29200.0,162.12958,1771.82582
29210.0,161.86773,1773.81963
29220.0,161.59067,1772.91275
29230.0,161.86861,1772.31921
29240.0,162.12341,1774.09265
29250.0,161.41239,1775.07934
29260.0,161.49963,1774.34004
29270.0,161.70769,1774.71611
29280.0,161.76016,1776.43529
29290.0,161.52477,1776.67941
29300.0,161.56382,1775.18266
29310.0,161.82999,1778.84083
29320.0,161.59537,1779.21048
29330.0,161.48962,1778.51099
29340.0,161.76729,1779.53547
29350.0,161.42841,1780.38156
29360.0,161.45216,1779.72911
29370.0,161.68218,1779.71842
29380.0,161.56817,1783.51246
29390.0,161.28562,1782.99546
29400.0,161.51014,1781.89404
29410.0,161.60961,1782.61947
29420.0,161.35816,1784.8346
29430.0,161.21106,1783.81525
29440.0,161.46014,1784.32026
29450.0,161.22542,1786.45893
29460.0,161.07269,1786.4287
29470.0,161.38735,1785.49776
29480.0,161.28117,1787.12478
29490.0,161.12686,1788.58283
29500.0,161.10086,1787.88335
29510.0,161.36501,1788.73802
29520.0,161.10482,1790.55059
29530.0,161.0867,1789.94566
29540.0,161.12808,1790.77444
29550.0,161.14967,1792.00378
29560.0,160.9553,1792.01942
29570.0,161.05468,1792.1015
29580.0,161.20424,1793.78394
29590.0,160.94931,1794.15049
29600.0,161.03384,1794.37653
29610.0,161.06126,1795.84219
29620.0,160.99671,1796.76388
29630.0,160.6873,1796.46628
29640.0,160.93848,1796.43814
29650.0,160.94284,1798.39725
29660.0,160.79449,1799.24275
29670.0,160.78949,1798.36228
29680.0,160.81759,1799.65189
29690.0,160.65541,1800.90786
29700.0,160.63559,1800.89976
29710.0,160.80005,1802.16398
29720.0,160.59861,1803.79728
29730.0,160.56648,1803.19888
29740.0,160.61915,1803.42889
29750.0,160.64083,1805.30193
29760.0,160.46231,1806.15114
29770.0,160.53933,1805.9995
29780.0,160.6145,1807.66394
29790.0,160.36494,1808.49315
29800.0,160.33319,1808.68766
29810.0,160.50811,1809.16694
29820.0,160.42642,1811.02053
29830.0,160.32983,1810.27598
29840.0,160.38501,1811.72709
29850.0,160.33355,1812.74288
29860.0,160.2984,1813.84349
29870.0,160.30522,1813.89834
29880.0,160.35057,1815.29457
29890.0,160.16313,1816.24037
29900.0,160.10502,1816.45164
29910.0,160.3624,1817.57222
29920.0,160.28074,1819.0803
29930.0,160.22383,1819.58586
29940.0,160.14499,1820.06279
29950.0,160.2357,1821.63603
29960.0,160.07582,1822.66453
29970.0,160.17548,1822.92317
29980.0,160.24306,1824.1774
29990.0,160.16109,1825.49032
30000.0,160.09724,1825.47934
30010.0,160.21713,1826.5206
30020.0,160.16564,1828.01589
30030.0,160.05847,1828.05256
30040.0,160.13933,1828.8124
30050.0,160.20184,1830.73439
30060.0,160.05932,1831.75436
30070.0,160.14824,1831.82511
30080.0,160.26163,1833.18616
30090.0,160.07341,1834.56122
30100.0,160.04178,1834.91878
30110.0,160.25114,1836.23676
30120.0,160.15353,1837.5463
30130.0,160.1198,1838.31313
30140.0,160.22765,1839.20171
30150.0,160.20504,1840.24535
30160.0,160.21028,1841.29295
30170.0,160.28321,1841.93204
30180.0,160.33765,1842.86281
30190.0,160.26378,1844.23877
30200.0,160.30052,1844.77826
30210.0,160.46584,1845.85792
30220.0,160.34047,1847.1539
30230.0,160.34542,1847.66997
30240.0,160.45596,1848.9403
30250.0,160.50362,1849.88897
30260.0,160.49021,1851.1567
30270.0,160.58518,1851.35778
30280.0,160.64542,1853.18352
30290.0,160.60357,1854.314
30300.0,160.70684,1854.72277
30310.0,160.76684,1855.84296
30320.0,160.79816,1857.00652
30330.0,160.79336,1857.71724
30340.0,160.98412,1858.80797
30350.0,160.97558,1859.9694
30360.0,160.99034,1860.54887
30370.0,161.09637,1861.37335
30380.0,161.12968,1862.95039
30390.0,161.12966,1863.58301
30400.0,161.28607,1864.51062
30410.0,161.39651,1865.67942
30420.0,161.37301,1866.68141
30430.0,161.44154,1867.21148
30440.0,161.63296,1868.33713
30450.0,161.60608,1869.52747
30460.0,161.68166,1869.88005
30470.0,161.83066,1870.80705
30480.0,161.87007,1872.20501
30490.0,161.90438,1872.75624
30500.0,162.05738,1873.46237
30510.0,162.09671,1874.65328
30520.0,162.16399,1875.48717
30530.0,162.28365,1876.03912
30540.0,162.39207,1877.06112
30550.0,162.43676,1878.0228
30560.0,162.5446,1878.41367
30570.0,162.64028,1879.44163
30580.0,162.69523,1880.158
30590.0,162.75189,1880.94556
30600.0,162.92801,1881.72419
30610.0,162.98334,1882.68126
30620.0,163.05811,1883.1887
30630.0,163.23038,1883.8758
30640.0,163.27172,1884.86514
30650.0,163.34558,1885.51291
30660.0,163.49968,1886.00794
30670.0,163.58333,1887.05654
30680.0,163.65668,1887.62894
30690.0,163.7701,1887.83321
30700.0,163.90422,1888.93857
30710.0,163.9524,1889.66593
30720.0,164.05951,1890.16786
30730.0,164.21112,1890.9865
30740.0,164.26694,1891.804
30750.0,164.36261,1891.9952
30760.0,164.49732,1892.53696
30770.0,164.60717,1893.47461
30780.0,164.66359,1893.87803
30790.0,164.82536,1894.23762
30800.0,164.92487,1895.45269
30810.0,164.98709,1895.61198
30820.0,165.09897,1895.96704
30830.0,165.21672,1896.98192
30840.0,165.28166,1897.4479
30850.0,165.43005,1897.55617
30860.0,165.57257,1898.41971
30870.0,165.6073,1899.13353
30880.0,165.72254,1899.17818
30890.0,165.87472,1899.72083
30900.0,165.91803,1900.77795
30910.0,166.01949,1900.73381
30920.0,166.19139,1901.12305
30930.0,166.28382,1902.20809
30940.0,166.33332,1902.29066
30950.0,166.50473,1902.63925
30960.0,166.62045,1903.51225
30970.0,166.64058,1903.67364
30980.0,166.8057,1903.8265
30990.0,166.90777,1904.85099
31000.0,166.96726,1905.13613
31010.0,167.08439,1904.99511
31020.0,167.26152,1905.83908
31030.0,167.29364,1906.56641
31040.0,167.39019,1906.3353
31050.0,167.577,1906.82303
31060.0,167.59914,1907.59895
31070.0,167.69768,1907.53912
31080.0,167.86222,1907.8909
31090.0,167.95199,1908.81902
31100.0,167.99214,1908.71676
31110.0,168.1823,1908.76224
31120.0,168.30262,1909.71671
31130.0,168.28992,1909.87729
31140.0,168.47164,1909.73474
31150.0,168.61035,1910.8533
31160.0,168.58976,1911.00471
31170.0,168.76141,1910.82296
31180.0,168.9532,1911.56066
31190.0,168.91544,1912.13436
31200.0,169.02307,1912.06631
31210.0,169.25081,1912.29694
31220.0,169.2568,1913.25303
31230.0,169.31257,1912.66831
31240.0,169.58805,1913.04798
31250.0,169.60855,1914.29794
31260.0,169.59729,1913.70828
31270.0,169.86197,1913.63162
31280.0,169.94657,1914.70795
31290.0,169.92841,1914.55327
31300.0,170.1115,1914.20093
31310.0,170.26543,1915.53089
31320.0,170.21401,1915.73268
31330.0,170.42377,1915.07399
31340.0,170.55919,1916.2454
31350.0,170.54507,1916.42335
31360.0,170.66374,1915.73856
31370.0,170.94508,1916.42994
31380.0,170.91267,1917.53013
31390.0,170.95266,1916.69298
31400.0,171.24913,1917.12585
31410.0,171.20217,1918.49644
31420.0,171.24907,1917.16937
31430.0,171.57441,1917.48612
31440.0,171.63021,1918.6604
31450.0,171.56558,1918.36589
31460.0,171.83557,1917.57126
31470.0,171.95767,1919.17685
31480.0,171.87765,1918.82195
31490.0,172.0947,1917.90023
31500.0,172.32476,1919.44079
31510.0,172.1909,1919.67507
31520.0,172.3694,1917.80443
31530.0,172.64791,1919.36714
31540.0,172.51234,1920.40228
31550.0,172.59567,1918.52299
31560.0,172.94729,1918.97944
31570.0,172.87419,1920.73995
31580.0,172.79412,1919.47955
31590.0,173.24292,1919.36765
31600.0,173.18903,1920.66938
31610.0,173.08721,1919.86833
31620.0,173.44423,1919.1947
31630.0,173.61381,1921.34266
31640.0,173.39324,1920.48685
31650.0,173.75184,1919.10616
31660.0,173.93968,1920.92307
31670.0,173.69147,1920.87407
31680.0,173.91509,1919.2954
31690.0,174.18397,1920.45578
31700.0,174.01895,1921.60111
31710.0,174.15896,1919.38231
31720.0,174.5261,1920.27837
31730.0,174.40152,1922.00486
31740.0,174.35041,1919.88139
31750.0,174.79503,1920.09155
31760.0,174.69611,1922.12426
31770.0,174.57008,1919.92789
31780.0,175.02836,1919.43823
31790.0,175.06527,1922.54835
31800.0,174.88339,1921.0068
31810.0,175.23593,1919.45655
31820.0,175.37593,1921.72505
31830.0,175.20702,1921.26311
31840.0,175.47994,1919.29066
31850.0,175.71685,1921.60708
31860.0,175.47341,1921.93409
31870.0,175.6496,1919.43953
31880.0,176.0026,1920.95198
31890.0,175.72992,1921.99327
31900.0,175.85812,1919.5088
31910.0,176.33527,1920.19685
31920.0,176.08979,1921.93659
31930.0,176.06665,1919.53289
31940.0,176.53549,1920.05852
31950.0,176.42615,1921.64786
31960.0,176.32964,1920.05872
31970.0,176.795,1919.72256
31980.0,176.80208,1921.84286
31990.0,176.57997,1920.55937
32000.0,176.98849,1919.43605
32010.0,177.06152,1921.58354
32020.0,176.81756,1920.7164
32030.0,177.15464,1919.12097
32040.0,177.4101,1921.3427
32050.0,177.10557,1921.12298
32060.0,177.3675,1918.67586
32070.0,177.68508,1920.61946
32080.0,177.42001,1920.78891
32090.0,177.55717,1918.56553
32100.0,177.94436,1920.60139
32110.0,177.7323,1920.79858
32120.0,177.79242,1918.57475
32130.0,178.17992,1919.3308
32140.0,178.03147,1921.15276
32150.0,177.96267,1918.59443
32160.0,178.42713,1918.92528
32170.0,178.32518,1921.02896
32180.0,178.24623,1918.27749
32190.0,178.74335,1918.25677
32200.0,178.60358,1920.4098
32210.0,178.46399,1918.42393
32220.0,178.93708,1917.56566
32230.0,178.92768,1919.94044
32240.0,178.72651,1918.12677
32250.0,179.0896,1917.11023
32260.0,179.17191,1919.56874
32270.0,179.0226,1918.42689
32280.0,179.32133,1916.49268
32290.0,179.53721,1919.15743
32300.0,179.27616,1918.38137
32310.0,179.51951,1916.44121
32320.0,179.79068,1918.26116
32330.0,179.55971,1918.04346
32340.0,179.72698,1915.96534
32350.0,180.14017,1917.59758
32360.0,179.79086,1917.57002
32370.0,180.00559,1915.54949
32380.0,180.4025,1916.79781
32390.0,180.08231,1917.25672
32400.0,180.19398,1914.99487
32410.0,180.69293,1915.68433
32420.0,180.43384,1917.09218
32430.0,180.4334,1914.53806
32440.0,180.89955,1914.91579
32450.0,180.71143,1916.70453
32460.0,180.71057,1913.84644
32470.0,181.14101,1914.3286
32480.0,181.00427,1916.19923
32490.0,180.94866,1913.43918
32500.0,181.37281,1913.58216
32510.0,181.34102,1915.49367
32520.0,181.08902,1913.04051
32530.0,181.58918,1912.22992
32540.0,181.53752,1914.19688
32550.0,181.38146,1912.88908
32560.0,181.83606,1912.0464
32570.0,181.88397,1913.57885
32580.0,181.61711,1912.20026
32590.0,182.0319,1911.32733
32600.0,182.11694,1912.76553
32610.0,181.92611,1911.63393
32620.0,182.29062,1910.12274
32630.0,182.37169,1912.18826
32640.0,182.19426,1910.89821
32650.0,182.50373,1909.13984
32660.0,182.65405,1911.06695
32670.0,182.43103,1910.074
32680.0,182.72014,1907.85245
32690.0,182.95995,1909.65659
32700.0,182.68651,1909.05536
32710.0,182.94018,1907.19445
32720.0,183.17817,1908.70017
32730.0,182.97763,1908.40269
32740.0,183.09211,1906.30448
32750.0,183.43367,1907.30974
32760.0,183.19285,1907.47986
32770.0,183.33357,1904.89399
32780.0,183.77196,1906.22128
32790.0,183.45026,1906.43142
32800.0,183.60429,1904.13136
32810.0,183.84417,1904.83217
32820.0,183.6888,1905.98433
32830.0,183.80145,1903.0894
32840.0,184.20274,1903.24887
32850.0,183.89446,1904.52729
32860.0,183.98824,1902.02308
32870.0,184.38007,1901.59885
32880.0,184.14038,1903.56977
32890.0,184.23936,1900.80471
32900.0,184.60572,1900.79452
32910.0,184.48178,1901.95362
32920.0,184.50921,1899.50672
32930.0,184.78826,1899.21716
32940.0,184.65649,1900.58394
32950.0,184.64221,1898.04736
32960.0,184.98076,1897.61708
32970.0,184.94645,1898.96657
32980.0,184.87341,1897.13499
32990.0,185.29369,1896.65556
33000.0,185.20904,1898.34819
33010.0,184.99659,1895.48461
33020.0,185.37673,1895.08283
33030.0,185.30178,1896.72732
33040.0,185.16503,1893.53346
33050.0,185.67382,1893.46154
33060.0,185.70057,1895.05582
33070.0,185.37215,1892.95559
33080.0,185.78041,1891.76366
33090.0,185.79272,1893.02796
33100.0,185.59813,1891.65852
33110.0,185.91995,1890.33785
33120.0,186.02657,1891.47372
33130.0,185.76131,1890.17225
33140.0,186.05002,1888.26213
33150.0,186.13163,1889.85226
33160.0,185.89686,1887.61065
33170.0,186.36179,1886.30913
33180.0,186.22308,1888.37792
33190.0,186.18216,1886.88618
33200.0,186.3633,1884.46364
33210.0,186.54016,1886.12256
33220.0,186.27486,1885.10614
33230.0,186.54239,1884.14789
33240.0,186.59045,1884.79989
33250.0,186.46738,1883.08265
33260.0,186.75596,1881.52179
33270.0,186.76364,1883.0153
33280.0,186.41138,1881.35865
33290.0,186.84019,1879.78425
33300.0,186.79235,1881.15721
33310.0,186.55199,1879.34066
33320.0,186.92924,1876.87195
33330.0,187.03144,1879.84761
33340.0,186.76414,1879.18634
33350.0,187.15846,1875.86835
33360.0,187.16031,1878.84656
33370.0,186.80717,1875.15396
33380.0,187.14762,1873.88058
33390.0,187.20754,1877.78407
33400.0,187.07968,1874.6451
33410.0,187.23162,1871.93652
33420.0,187.43816,1873.47581
33430.0,187.02591,1873.07174
33440.0,187.47823,1871.20249
33450.0,187.49311,1872.38656
33460.0,187.10183,1870.21564
33470.0,187.4427,1867.61628
33480.0,187.51091,1869.48085
33490.0,187.16637,1869.37083
33500.0,187.55874,1866.8954
33510.0,187.53642,1869.14844
33520.0,187.3946,1866.65474
33530.0,187.39996,1864.40566
33540.0,187.6189,1867.77374
33550.0,187.26709,1864.86098
33560.0,187.40578,1863.28058
33570.0,187.6849,1864.92094
33580.0,187.40325,1862.72452
33590.0,187.67269,1860.96599
33600.0,187.6976,1862.77197
33610.0,187.3689,1861.34677
33620.0,187.62817,1858.91643
33630.0,187.72447,1861.26258
33640.0,187.38156,1859.81118
33650.0,187.69828,1858.65699
33660.0,187.85909,1858.54892
33670.0,187.39801,1857.90967
33680.0,187.54164,1856.44988
33690.0,187.71348,1858.50352
33700.0,187.69796,1856.57308
33710.0,187.67315,1855.0654
33720.0,187.43127,1855.96425
33730.0,187.36859,1853.85304
33740.0,187.58894,1852.84278
33750.0,187.56722,1854.50709
33760.0,187.46055,1852.6451
33770.0,187.48892,1851.69517
33780.0,187.718,1853.17906
33790.0,187.31069,1850.17495
33800.0,187.58396,1850.12528
33810.0,187.53664,1850.63247
33820.0,187.31724,1850.42261
33830.0,187.44456,1847.81342
33840.0,187.48329,1849.92156
33850.0,187.31223,1848.67132
33860.0,187.62414,1848.56829
33870.0,187.46471,1848.21418
33880.0,187.21944,1846.81643
33890.0,187.56746,1845.86458
33900.0,187.54921,1846.48555
33910.0,187.41752,1845.72978
33920.0,187.40478,1845.09527
33930.0,187.24405,1845.68073
33940.0,187.13585,1842.78764
33950.0,187.5004,1843.19401
33960.0,187.41305,1843.39968
33970.0,187.12376,1842.63379
33980.0,187.30906,1843.89569
33990.0,187.17366,1842.93001
34000.0,187.05756,1840.47648
34010.0,187.33428,1842.41737
34020.0,187.15287,1841.91715
34030.0,186.93171,1840.75359
34040.0,187.06564,1839.36043
34050.0,186.98453,1840.6043
34060.0,187.01347,1839.07196
34070.0,187.04748,1838.16244
34080.0,186.98791,1838.53271
34090.0,187.03023,1837.38909
34100.0,187.08702,1839.25544
34110.0,186.98046,1838.40435
34120.0,186.94125,1836.39387
34130.0,186.76132,1835.59728
34140.0,187.00869,1836.50126
34150.0,186.82875,1835.39011
34160.0,187.04632,1836.15799
34170.0,186.79821,1836.55038
34180.0,186.80061,1835.1986
34190.0,186.71172,1834.93424
34200.0,186.60809,1834.92016
34210.0,186.73413,1834.39452
34220.0,186.69086,1834.22136
34230.0,186.69262,1832.97827
34240.0,186.68892,1831.69494
34250.0,186.74299,1832.7217
34260.0,186.46198,1833.48469
34270.0,186.60145,1831.21254
34280.0,186.57261,1832.20798
34290.0,186.45086,1831.64425
34300.0,186.6526,1831.067
34310.0,186.59088,1832.14258
34320.0,186.49526,1830.87696
34330.0,186.60118,1830.33933
34340.0,186.32274,1831.82302
34350.0,186.48697,1830.6449
34360.0,186.398,1829.76531
34370.0,186.26663,1829.60184
34380.0,186.3055,1828.87399
34390.0,186.48918,1828.38735
34400.0,186.27479,1828.9603
34410.0,186.26726,1827.78087
34420.0,186.29011,1828.03603
34430.0,186.42576,1828.6261
34440.0,186.24728,1827.72941
34450.0,186.099,1828.41252
34460.0,186.07568,1827.25361
34470.0,186.08924,1827.30384
34480.0,186.13357,1826.38407
34490.0,186.13012,1826.56058
34500.0,186.25158,1826.10761
34510.0,186.20565,1825.91247
34520.0,185.88441,1825.3321
34530.0,186.00349,1824.9634
34540.0,186.19378,1826.3627
34550.0,185.97818,1825.59729
34560.0,186.03895,1824.90868
34570.0,186.07388,1825.20045
34580.0,185.8199,1824.68775
34590.0,185.94512,1823.89806
34600.0,185.81051,1823.39616
34610.0,185.78063,1823.61601
34620.0,185.79722,1823.74213
34630.0,185.91252,1823.34324
34640.0,185.78099,1822.89598
34650.0,185.78833,1823.33409
34660.0,185.70405,1823.46178
34670.0,185.5899,1821.9329
34680.0,185.67061,1822.08469
34690.0,185.54164,1822.43095
34700.0,185.59572,1822.03386
34710.0,185.56938,1821.63828
34720.0,185.56693,1822.19298
34730.0,185.64635,1821.5984
34740.0,185.66973,1821.87661
34750.0,185.47539,1821.4308
34760.0,185.53489,1821.33561
34770.0,185.50239,1820.98059
34780.0,185.61706,1820.70668
34790.0,185.53846,1820.27059
34800.0,185.45187,1820.68373
34810.0,185.32843,1820.41764
34820.0,185.36577,1819.6447
34830.0,185.53145,1819.64662
34840.0,185.24102,1819.44991
34850.0,185.29713,1818.93421
34860.0,185.31248,1819.18523
34870.0,185.23717,1818.89809
34880.0,185.23872,1818.8789
34890.0,185.19328,1818.46847
34900.0,185.25429,1818.05608
34910.0,185.2295,1818.51838
34920.0,185.13164,1818.1696
34930.0,185.07207,1817.69635
34940.0,185.02543,1817.76829
34950.0,184.9962,1816.90409
34960.0,185.03938,1816.98738
34970.0,185.09813,1816.78543
34980.0,184.95562,1817.23336
34990.0,184.92477,1817.28777
35000.0,184.89956,1816.80246
35010.0,184.88226,1816.3552
35020.0,184.81388,1816.38611
35030.0,184.85413,1816.53942
35040.0,184.86349,1816.11312
35050.0,184.86688,1816.79484
35060.0,184.74297,1816.1457
